3.14164 9.92058e-05
3.14165 9.9025e-05
3.14164 9.88457e-05
3.14165 9.8667e-05
3.14165 9.84894e-05
3.14164 9.83128e-05
3.14164 9.81372e-05
3.14164 9.79627e-05
3.14164 9.77888e-05
3.14163 9.76161e-05
3.14163 9.74443e-05
3.14163 9.72731e-05
3.14163 9.71028e-05
3.14163 9.69335e-05
3.14164 9.67648e-05
3.14164 9.65969e-05
3.14164 9.64303e-05
3.14164 9.62646e-05
3.14164 9.60996e-05
3.14164 9.59355e-05
3.14164 9.57722e-05
3.14164 9.56097e-05
3.14162 9.54487e-05
3.14163 9.52878e-05
3.14163 9.51277e-05
3.14163 9.49685e-05
3.14163 9.48099e-05
3.14161 9.4653e-05
3.14161 9.44964e-05
3.14161 9.43402e-05
3.14162 9.41848e-05
3.14161 9.40305e-05
3.14161 9.38769e-05
3.14161 9.37237e-05
3.14161 9.35713e-05
3.14162 9.34196e-05
3.14162 9.32688e-05
3.14162 9.31186e-05
3.14162 9.29693e-05
3.14161 9.28208e-05
3.14161 9.26729e-05
3.14161 9.25259e-05
3.1416 9.23796e-05
3.14161 9.22334e-05
3.14162 9.20882e-05
3.14162 9.19436e-05
3.14161 9.18e-05
3.14163 9.16564e-05
3.14163 9.1514e-05
3.14162 9.13723e-05
3.14162 9.12312e-05
3.14163 9.10905e-05
3.14162 9.09509e-05
3.14163 9.08117e-05
3.14163 9.0673e-05
3.14162 9.05354e-05
3.14161 9.03984e-05
3.14162 9.02614e-05
3.14162 9.01253e-05
3.14162 8.99901e-05
3.14162 8.98552e-05
3.14163 8.97208e-05
3.14163 8.95871e-05
3.14163 8.9454e-05
3.14163 8.93215e-05
3.14162 8.919e-05
3.14162 8.90587e-05
3.14162 8.89283e-05
3.14162 8.87981e-05
3.14162 8.86686e-05
3.14161 8.854e-05
3.14161 8.84117e-05
3.1416 8.8284e-05
3.14161 8.81565e-05
3.1416 8.803e-05
3.1416 8.79037e-05
3.1416 8.77783e-05
3.1416 8.76531e-05
3.14159 8.75287e-05
3.14159 8.74049e-05
3.14159 8.72811e-05
3.14159 8.71583e-05
3.14157 8.70362e-05
3.14158 8.69141e-05
3.14157 8.67929e-05
3.14156 8.66721e-05
3.14157 8.65513e-05
3.14158 8.64313e-05
3.14157 8.6312e-05
3.14157 8.6193e-05
3.14158 8.60744e-05
3.14157 8.59565e-05
3.14158 8.58389e-05
3.14158 8.57218e-05
3.14158 8.56053e-05
3.14158 8.54891e-05
3.14158 8.53736e-05
3.14158 8.52585e-05
3.14158 8.51439e-05
3.14158 8.50296e-05
3.14158 8.49158e-05
3.14158 8.48026e-05
3.14158 8.46895e-05
3.14158 8.45772e-05
3.14158 8.44652e-05
3.14158 8.43538e-05
3.14158 8.42428e-05
3.14159 8.41319e-05
3.14159 8.40216e-05
3.14159 8.39119e-05
3.14158 8.38028e-05
3.14158 8.36939e-05
3.14157 8.35856e-05
3.14158 8.34775e-05
3.14158 8.33696e-05
3.14158 8.32626e-05
3.14157 8.31559e-05
3.14157 8.30495e-05
3.14157 8.29435e-05
3.14157 8.28379e-05
3.14158 8.27325e-05
3.14158 8.26277e-05
3.14158 8.25233e-05
3.14158 8.24194e-05
3.14158 8.23156e-05
3.14158 8.22124e-05
3.14158 8.21096e-05
3.14157 8.20074e-05
3.14157 8.19053e-05
3.14158 8.18035e-05
3.14158 8.17021e-05
3.14158 8.16011e-05
3.14158 8.15005e-05
3.14158 8.14005e-05
3.14159 8.13004e-05
3.14159 8.12008e-05
3.14159 8.11018e-05
3.14159 8.10031e-05
3.14159 8.09048e-05
3.14158 8.08069e-05
3.14158 8.07094e-05
3.14157 8.06122e-05
3.14158 8.0515e-05
3.14158 8.04186e-05
3.14157 8.03224e-05
3.14157 8.02266e-05
3.14158 8.01309e-05
3.14158 8.00357e-05
3.14157 7.9941e-05
3.14158 7.98463e-05
3.14157 7.97521e-05
3.14157 7.96582e-05
3.14158 7.95645e-05
3.14158 7.94713e-05
3.14158 7.93784e-05
3.14157 7.9286e-05
3.14157 7.91938e-05
3.14158 7.91017e-05
3.14157 7.90103e-05
3.14157 7.89189e-05
3.14158 7.88279e-05
3.14158 7.87371e-05
3.14158 7.86469e-05
3.14158 7.85568e-05
3.14157 7.84673e-05
3.14157 7.83777e-05
3.14157 7.82887e-05
3.14158 7.81996e-05
3.14159 7.81109e-05
3.14159 7.80226e-05
3.14159 7.79345e-05
3.14159 7.78469e-05
3.1416 7.77595e-05
3.14159 7.76727e-05
3.1416 7.75858e-05
3.14159 7.74995e-05
3.14159 7.74132e-05
3.1416 7.73273e-05
3.14159 7.72417e-05
3.14159 7.71565e-05
3.14159 7.70715e-05
3.14159 7.69867e-05
3.14159 7.69022e-05
3.1416 7.68179e-05
3.1416 7.6734e-05
3.1416 7.66504e-05
3.1416 7.65671e-05
3.1416 7.64839e-05
3.1416 7.6401e-05
3.1416 7.63185e-05
3.1416 7.62361e-05
3.1416 7.61541e-05
3.1416 7.60725e-05
3.14159 7.59911e-05
3.1416 7.59099e-05
3.1416 7.58289e-05
3.1416 7.57481e-05
3.1416 7.56676e-05
3.1416 7.55875e-05
3.1416 7.55075e-05
3.1416 7.54278e-05
3.1416 7.53483e-05
3.14159 7.52693e-05
3.14159 7.51904e-05
3.1416 7.51116e-05
3.1416 7.50331e-05
3.1416 7.49549e-05
3.1416 7.4877e-05
3.14159 7.47994e-05
3.14159 7.47221e-05
3.14159 7.46448e-05
3.1416 7.45676e-05
3.1416 7.44907e-05
3.1416 7.44143e-05
3.14159 7.43382e-05
3.14159 7.42622e-05
3.14159 7.41862e-05
3.14159 7.41108e-05
3.14159 7.40354e-05
3.14159 7.39603e-05
3.14159 7.38854e-05
3.14159 7.38108e-05
3.14158 7.37365e-05
3.14158 7.36623e-05
3.14158 7.35883e-05
3.14159 7.35145e-05
3.14158 7.3441e-05
